set_name,set_code,set_release_date,set_total_cards,pack_name,card_name,card_number,card_rarity,card_type
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Moltres,46,Rare,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Heatmor,48,Common,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Sizzlipede,51,Common,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Centiskorch,52,Uncommon,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Psyduck,57,Common,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Golduck,58,Uncommon,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Poliwag,59,Common,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Poliwhirl,60,Uncommon,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Poliwrath,61,Rare,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Starmie,75,Uncommon,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Lapras,79,Rare,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Ducklett,85,Common,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Swanna,86,Uncommon,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Froakie,87,Common,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Frogadier,88,Uncommon,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Greninja,89,Rare,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Pyukumuku,90,Common,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Bruxish,91,Uncommon,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Snom,92,Common,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Frosmoth,93,Uncommon,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Blitzle,105,Common,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Zebstrika,106,Uncommon,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Helioptile,110,Common,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Heliolisk,111,Common,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Pincurchin,112,Uncommon,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Abra,115,Common,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Kadabra,116,Uncommon,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Alakazam,117,Rare,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Slowpoke,118,Common,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Slowbro,119,Uncommon,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Woobat,133,Common,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Swoobat,134,Common,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Golett,135,Common,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Golurk,136,Uncommon,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Sandshrew,137,Common,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Sandslash,138,Uncommon,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Mankey,141,Common,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Primeape,142,Uncommon,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Machamp,145,Rare,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Hitmonchan,155,Common,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Kabuto,158,Uncommon,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Kabutops,159,Rare,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Clobbopus,162,Common,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Grapploct,163,Uncommon,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Ekans,164,Common,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Arbok,165,Uncommon,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Mawile,178,Common,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Pawniard,179,Common,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Bisharp,180,Uncommon,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Meltan,181,Common,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Melmetal,182,Rare,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Rattata,189,Common,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Raticate,190,Common,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Spearow,191,Common,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Fearow,192,Common,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Meowth,196,Common,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Persian,197,Uncommon,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Doduo,199,Common,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Dodrio,200,Uncommon,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Kangaskhan,203,Rare,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Tauros,204,Uncommon,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Eevee,206,Common,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Minccino,212,Common,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Cinccino,213,Uncommon,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Wooloo,214,Common,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Dubwool,215,Common,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Dome Fossil,217,Common,Fossil
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Blaine,221,Uncommon,Supporter
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Sabrina,225,Uncommon,Supporter
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Gloom,228,Art Rare,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Pinsir,229,Art Rare,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Charmander,230,Art Rare,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Rapidash,231,Art Rare,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Lapras,234,Art Rare,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Alakazam,236,Art Rare,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Slowpoke,237,Art Rare,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Meowth,246,Art Rare,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Exeggutor ex,252,Super Rare,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Charizard ex,253,Super Rare,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Moltres ex,255,Super Rare,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Starmie ex,257,Super Rare,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Machamp ex,263,Super Rare,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Erika,266,Super Rare,Supporter
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Blaine,268,Super Rare,Supporter
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Sabrina,272,Super Rare,Supporter
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Moltres ex,274,Special Art Rare,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Machamp ex,278,Special Art Rare,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Charizard ex,280,Immersive Rare,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Charizard ex,284,Crown Rare,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Pikachu ex,285,Crown Rare,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Mewtwo ex,286,Crown Rare,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Exeggutor ex,23,Double Rare,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Charmeleon,34,Uncommon,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Froakie,87,Common,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Frogadier,88,Uncommon,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Greninja,89,Rare,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Sabrina,225,Uncommon,Supporter
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Caterpie,5,Common,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Metapod,6,Common,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Butterfree,7,Rare,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Paras,14,Common,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Parasect,15,Uncommon,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Pinsir,26,Uncommon,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Cottonee,27,Common,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Whimsicott,28,Uncommon,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Petilil,29,Common,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Lilligant,30,Uncommon,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Arcanine,40,Rare,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Arcanine ex,41,Double Rare,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Ponyta,42,Common,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Rapidash,43,Uncommon,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Heatmor,48,Common,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Sizzlipede,51,Common,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Centiskorch,52,Uncommon,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Squirtle,53,Common,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Wartortle,54,Uncommon,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Blastoise,55,Rare,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Blastoise ex,56,Double Rare,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Psyduck,57,Common,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Golduck,58,Uncommon,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Seel,64,Common,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Dewgong,65,Uncommon,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Horsea,70,Common,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Seadra,71,Uncommon,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Goldeen,72,Common,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Seaking,73,Common,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Magikarp,77,Common,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Gyarados,78,Rare,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Omanyte,81,Uncommon,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Omastar,82,Rare,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Bruxish,91,Uncommon,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Snom,92,Common,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Frosmoth,93,Uncommon,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Raichu,95,Rare,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Magneton,98,Rare,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Voltorb,99,Common,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Electrode,100,Uncommon,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Electabuzz,101,Common,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Jolteon,102,Rare,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Zapdos,103,Rare,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Blitzle,105,Common,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Zebstrika,106,Uncommon,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Helioptile,110,Common,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Heliolisk,111,Common,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Pincurchin,112,Uncommon,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Clefairy,113,Common,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Clefable,114,Uncommon,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Slowpoke,118,Common,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Slowbro,119,Uncommon,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Drowzee,124,Common,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Hypno,125,Rare,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Woobat,133,Common,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Swoobat,134,Common,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Golett,135,Common,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Golurk,136,Uncommon,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Sandshrew,137,Common,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Sandslash,138,Uncommon,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Diglett,139,Common,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Dugtrio,140,Uncommon,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Geodude,147,Common,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Graveler,148,Uncommon,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Golem,149,Rare,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Onix,150,Uncommon,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Mienfoo,160,Common,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Mienshao,161,Uncommon,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Clobbopus,162,Common,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Grapploct,163,Uncommon,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Ekans,164,Common,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Arbok,165,Uncommon,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Nidoran♀,166,Common,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Nidorina,167,Uncommon,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Nidoqueen,168,Rare,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Nidoran♂,169,Common,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Nidorino,170,Uncommon,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Nidoking,171,Rare,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Pawniard,179,Common,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Bisharp,180,Uncommon,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Rattata,189,Common,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Raticate,190,Common,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Jigglypuff,193,Common,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Wigglytuff,194,Common,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Wigglytuff ex,195,Double Rare,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Doduo,199,Common,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Dodrio,200,Uncommon,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Chansey,202,Uncommon,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Eevee,208,Common,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Snorlax,211,Rare,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Minccino,212,Common,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Cinccino,213,Uncommon,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Wooloo,214,Common,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Dubwool,215,Common,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Helix Fossil,216,Common,Fossil
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Misty,220,Uncommon,Supporter
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Brock,224,Uncommon,Supporter
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Lt. Surge,226,Uncommon,Supporter
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Squirtle,232,Art Rare,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Gyarados,233,Art Rare,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Electrode,235,Art Rare,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Diglett,238,Art Rare,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Nidoqueen,240,Art Rare,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Nidoking,241,Art Rare,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Eevee,248,Art Rare,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Snorlax,250,Art Rare,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Arcanine ex,254,Super Rare,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Blastoise ex,256,Super Rare,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Pikachu ex,259,Super Rare,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Zapdos ex,260,Super Rare,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Wigglytuff ex,265,Super Rare,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Misty,267,Super Rare,Supporter
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Brock,271,Super Rare,Supporter
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Lt. Surge,273,Super Rare,Supporter
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Zapdos ex,276,Special Art Rare,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Wigglytuff ex,279,Special Art Rare,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Pikachu ex,281,Immersive Rare,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Charizard ex,284,Crown Rare,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Pikachu ex,285,Crown Rare,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Mewtwo ex,286,Crown Rare,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Arcanine ex,41,Double Rare,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Squirtle,53,Common,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Wartortle,54,Uncommon,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Blastoise ex,56,Double Rare,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Magneton,98,Rare,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Jigglypuff,193,Common,Pokémon
Genetic Apex,a1,"October 30, 2024",368,Genetic Apex,Wigglytuff ex,195,Double Rare,Pokémon
Promo A,promo-a,"October 30, 2024",67,Promo A,Snivy,27,Common,Pokémon
Promo A,promo-a,"October 30, 2024",67,Promo A,Volcarona,28,Rare,Pokémon
Promo A,promo-a,"October 30, 2024",67,Promo A,Blastoise,29,Art Rare,Pokémon
Promo A,promo-a,"October 30, 2024",67,Promo A,Eevee,30,Common,Pokémon
Promo A,promo-a,"October 30, 2024",67,Promo A,Cinccino,31,Common,Pokémon
Promo A,promo-a,"October 30, 2024",67,Promo A,Cherrim,43,Common,Pokémon
Promo A,promo-a,"October 30, 2024",67,Promo A,Raichu,44,Rare,Pokémon
Promo A,promo-a,"October 30, 2024",67,Promo A,Nosepass,45,Common,Pokémon
Promo A,promo-a,"October 30, 2024",67,Promo A,Gible,46,Art Rare,Pokémon
Promo A,promo-a,"October 30, 2024",67,Promo A,Staraptor,47,Common,Pokémon
Promo A,promo-a,"October 30, 2024",67,Promo A,Floatzel,53,Common,Pokémon
Promo A,promo-a,"October 30, 2024",67,Promo A,Pawmot,54,Art Rare,Pokémon
Promo A,promo-a,"October 30, 2024",67,Promo A,Machamp,55,Rare,Pokémon
Promo A,promo-a,"October 30, 2024",67,Promo A,Ekans,56,Common,Pokémon
Promo A,promo-a,"October 30, 2024",67,Promo A,Bidoof,57,Common,Pokémon
Promo A,promo-a,"October 30, 2024",67,Promo A,Venusaur,18,Art Rare,Pokémon
Promo A,promo-a,"October 30, 2024",67,Promo A,Greninja,19,Rare,Pokémon
Promo A,promo-a,"October 30, 2024",67,Promo A,Haunter,20,Common,Pokémon
Promo A,promo-a,"October 30, 2024",67,Promo A,Onix,21,Common,Pokémon
Promo A,promo-a,"October 30, 2024",67,Promo A,Jigglypuff,22,Common,Pokémon
Promo A,promo-a,"October 30, 2024",67,Promo A,Alolan Exeggutor,69,Rare,Pokémon
Promo A,promo-a,"October 30, 2024",67,Promo A,Alolan Ninetales,70,Art Rare,Pokémon
Promo A,promo-a,"October 30, 2024",67,Promo A,Crabrawler,71,Common,Pokémon
